Rank,Name,Platform,Year,Publisher,NA_Sales
4664,5279,29,2004.0,138,0.31
4665,3262,19,2010.0,446,0.0
4666,7266,16,2007.0,126,0.2
4667,5740,15,2000.0,85,0.17
4668,11224,15,1997.0,85,0.16
4669,4086,16,2004.0,337,0.2
4670,1335,19,2007.0,275,0.22
4671,10111,16,2004.0,325,0.2
4672,1763,21,1995.0,446,0.0
4673,4803,17,2009.0,347,0.26
4674,9083,29,2001.0,288,0.3
4675,10225,28,2007.0,545,0.36
4676,6361,16,2003.0,17,0.2
4677,11443,16,2003.0,275,0.15
4678,3566,4,2009.0,53,0.26
4679,544,2,2013.0,444,0.0
4680,4494,16,2003.0,456,0.2
4681,2111,6,2001.0,60,0.3
4682,6471,16,2003.0,456,0.2
4683,8330,6,2001.0,525,0.3
4684,1884,20,2013.0,362,0.14
4685,9490,13,,530,0.24
4686,10338,13,1998.0,137,0.41
4687,11484,16,2010.0,275,0.04
4688,8382,3,1999.0,446,0.0
4689,7638,15,1998.0,21,0.23
4690,1676,16,2007.0,545,0.34
4691,819,13,2007.0,494,0.01
4692,1291,17,2007.0,488,0.37
4693,5360,16,2010.0,456,0.2
4694,10981,15,2000.0,214,0.23
4695,10310,29,2005.0,525,0.26
4696,5993,19,2009.0,347,0.0
4697,1627,15,2000.0,456,0.23
4698,3761,15,1999.0,494,0.23
4699,11141,15,2000.0,275,0.0
4700,2076,17,2015.0,21,0.16
4701,5970,21,1995.0,347,0.0
4702,5638,28,2012.0,138,0.28
4703,10466,19,2009.0,21,0.17
4704,11093,28,2014.0,66,0.18
4705,4491,4,2009.0,488,0.15
4706,3062,28,2015.0,273,0.21
4707,4627,16,2002.0,488,0.2
4708,4422,4,2007.0,465,0.0
4709,1332,4,2008.0,275,0.31
4710,867,17,2010.0,381,0.21
4711,11230,16,2006.0,21,0.2
4712,56,19,2007.0,549,0.27
4713,2667,21,1996.0,446,0.0
4714,6750,16,2005.0,488,0.34
4715,8728,26,2009.0,525,0.28
4716,9001,26,2009.0,138,0.36
4717,5638,17,2012.0,138,0.37
4718,6318,15,1996.0,399,0.23
4719,5106,20,2015.0,549,0.09
4720,6037,26,2009.0,224,0.0
4721,10666,19,2009.0,488,0.24
4722,8962,28,2008.0,21,0.36
4723,950,16,2002.0,456,0.0
4724,8988,26,2011.0,488,0.36
4725,1292,19,2009.0,488,0.29
4726,3035,28,2011.0,488,0.3
4727,1572,15,1997.0,542,0.23
4728,9086,4,2009.0,288,0.23
4729,2135,11,1985.0,347,0.0
4730,6876,10,1999.0,359,0.1
4731,9437,10,1999.0,509,0.33
4732,10579,17,2008.0,138,0.08
4733,10119,16,2002.0,53,0.2
4734,9931,20,2014.0,549,0.05
4735,8026,16,2007.0,456,0.2
4736,433,15,1997.0,456,0.13
4737,6092,26,2009.0,567,0.39
4738,11058,26,2008.0,419,0.18
4739,3735,28,2010.0,292,0.24
4740,2042,15,1999.0,491,0.0
4741,10462,17,2012.0,21,0.19
4742,1221,13,2014.0,21,0.14
4743,2215,26,2011.0,488,0.26
4744,6036,17,2010.0,138,0.16
4745,619,16,2009.0,21,0.15
4746,10152,27,2013.0,359,0.2
4747,6808,26,2010.0,430,0.21
4748,718,28,2006.0,138,0.35
4749,435,16,2001.0,318,0.11
4750,1145,16,2006.0,456,0.2
4751,6114,7,2002.0,325,0.31
4752,5624,26,2006.0,21,0.37
4753,6334,16,2010.0,494,0.34
4754,113,19,2010.0,347,0.0
4755,7519,15,1996.0,142,0.23
4756,0,15,1998.0,294,0.15
4757,6346,16,2008.0,494,0.34
4758,11368,6,2001.0,275,0.0
4759,8946,26,2008.0,549,0.36
4760,6652,28,2010.0,6,0.21
4761,5239,26,2008.0,138,0.34
4762,9493,17,2008.0,325,0.22
4763,4710,28,2011.0,525,0.29
4764,2598,13,2011.0,494,0.18
4765,4004,19,2010.0,446,0.0
4766,5625,16,2009.0,21,0.23
4767,5600,23,1995.0,359,0.0
4768,2734,16,2005.0,325,0.34
4769,4569,23,1994.0,275,0.0
4770,2267,16,2001.0,525,0.2
4771,990,30,2015.0,494,0.24
4772,9853,28,2011.0,323,0.26
4773,5011,15,2000.0,138,0.23
4774,3343,16,2005.0,138,0.34
4775,2940,13,2012.0,138,0.02
4776,517,17,2012.0,85,0.18
4777,549,4,2009.0,525,0.19
4778,6260,4,2009.0,315,0.38
4779,5951,16,2002.0,21,0.2
4780,2245,15,2003.0,456,0.23
4781,6469,15,2001.0,456,0.23
4782,7124,0,1983.0,53,0.38
4783,2218,17,2008.0,126,0.08
4784,9166,2,2014.0,359,0.0
4785,773,28,2007.0,525,0.36
4786,6175,0,1981.0,94,0.38
4787,9354,26,2010.0,446,0.17
4788,4006,20,2014.0,446,0.13
4789,6994,28,2007.0,91,0.34
4790,9560,7,2003.0,488,0.31
4791,10467,17,2007.0,21,0.32
4792,8387,17,2008.0,446,0.13
4793,5101,2,,549,0.18
4794,2494,27,2013.0,465,0.0
4795,10866,17,2008.0,488,0.12
4796,5707,5,1997.0,238,0.0
4797,6333,16,2009.0,494,0.33
4798,2013,16,2002.0,325,0.2
4799,6470,16,,530,0.2
4800,11075,26,2012.0,21,0.38
4801,9538,26,2009.0,347,0.0
4802,10166,17,2014.0,465,0.1
4803,1602,0,1982.0,446,0.37
4804,3510,16,2005.0,325,0.2
4805,3956,7,2003.0,138,0.31
4806,170,4,2005.0,359,0.3
4807,11333,4,2009.0,275,0.27
4808,10928,16,2008.0,500,0.0
4809,10844,19,2005.0,488,0.36
4810,9780,16,2008.0,126,0.2
4811,9896,6,2005.0,488,0.29
4812,7156,15,1997.0,456,0.0
4813,680,7,2005.0,359,0.25
4814,6390,15,1999.0,10,0.22
4815,7439,7,2004.0,488,0.31
4816,8018,30,2014.0,525,0.29
4817,8263,23,1994.0,492,0.0
4818,6498,30,2014.0,138,0.31
4819,9491,26,2007.0,525,0.34
4820,3138,26,2009.0,465,0.22
4821,1180,17,2009.0,23,0.37
4822,2677,30,2016.0,138,0.23
4823,3126,21,1995.0,446,0.0
4824,6432,15,1999.0,10,0.22
4825,4410,17,2010.0,446,0.14
4826,9957,16,2008.0,545,0.12
4827,112,19,2011.0,347,0.0
4828,7676,10,1999.0,359,0.32
4829,10374,10,1997.0,269,0.32
4830,6477,10,1999.0,17,0.37
4831,6109,10,1997.0,325,0.32
4832,34,16,2001.0,17,0.2
4833,520,16,2004.0,53,0.33
4834,1090,15,1999.0,241,0.22
4835,6361,28,2010.0,138,0.27
4836,8491,4,2009.0,160,0.06
4837,4197,16,2007.0,21,0.2
4838,5372,16,2005.0,456,0.33
4839,9086,28,2009.0,288,0.18
4840,1074,16,2007.0,6,0.2
4841,5457,13,2010.0,494,0.17
4842,8012,6,2001.0,488,0.29
4843,8995,26,2009.0,488,0.38
4844,5405,29,2005.0,488,0.32
4845,7722,7,2006.0,325,0.31
4846,7285,4,2009.0,446,0.22
4847,10131,7,2004.0,138,0.24
4848,7967,15,1999.0,138,0.22
4849,6126,6,2006.0,359,0.0
4850,6747,6,2004.0,488,0.29
4851,2162,4,2007.0,137,0.34
4852,7727,28,2010.0,21,0.32
4853,5173,28,2009.0,488,0.2
4854,11008,27,2014.0,359,0.19
4855,10336,28,2007.0,137,0.12
4856,11313,15,1999.0,545,0.22
4857,6281,23,1995.0,87,0.0
4858,8851,27,2013.0,446,0.24
4859,1593,17,2008.0,446,0.17
4860,8648,17,,275,0.18
4861,9091,7,2002.0,21,0.31
4862,6380,29,2001.0,138,0.35
4863,949,15,2000.0,456,0.0
4864,440,17,2012.0,347,0.09
4865,4257,16,2003.0,456,0.19
4866,1565,15,1996.0,542,0.22
4867,3990,16,,530,0.19
4868,6361,17,2010.0,138,0.22
4869,5636,13,2010.0,138,0.01
4870,8153,16,2004.0,347,0.0
4871,1225,7,2004.0,21,0.31
4872,8337,4,2010.0,549,0.26
4873,6627,4,2007.0,109,0.37
4874,7942,28,2015.0,465,0.17
4875,4139,28,2006.0,137,0.29
4876,9578,23,1995.0,347,0.0
4877,296,28,2010.0,446,0.23
4878,9453,16,2005.0,256,0.33
4879,8106,16,2004.0,275,0.19
4880,4703,17,2013.0,525,0.17
4881,3034,16,2007.0,494,0.19
4882,10623,29,2005.0,21,0.26
4883,3412,17,2013.0,91,0.07
4884,5123,2,2012.0,549,0.19
4885,4672,16,2007.0,488,0.19
4886,8748,17,2015.0,21,0.15
4887,6516,10,1998.0,138,0.38
4888,6333,26,2009.0,494,0.36
4889,2614,17,2011.0,465,0.17
4890,10752,17,2008.0,446,0.14
4891,1074,26,2007.0,6,0.36
4892,6070,4,2008.0,21,0.37
4893,1835,19,2011.0,281,0.0
4894,6314,15,2000.0,214,0.22
4895,921,15,1997.0,542,0.22
4896,1105,0,1982.0,305,0.37
4897,5996,16,2002.0,347,0.0
4898,2236,6,2003.0,488,0.28
4899,6619,26,2008.0,512,0.34
4900,6372,16,2008.0,138,0.32
4901,5119,19,2011.0,288,0.14
4902,9865,29,2002.0,446,0.29
4903,8114,26,2008.0,430,0.18
4904,3198,6,2002.0,359,0.0
4905,8995,19,2009.0,488,0.39
4906,2922,2,2011.0,138,0.08
4907,2792,4,2008.0,525,0.36
4908,9801,28,2012.0,494,0.24
4909,6372,19,2008.0,138,0.23
4910,5141,0,1981.0,21,0.37
4911,1881,4,2008.0,21,0.36
4912,5256,19,2006.0,456,0.14
4913,10177,15,1998.0,494,0.22
4914,423,4,2008.0,488,0.36
4915,2338,7,2004.0,359,0.3
4916,4703,18,2013.0,525,0.18
4917,5838,17,2013.0,275,0.31
4918,9625,15,2001.0,146,0.0
4919,7570,2,2012.0,347,0.18
4920,7829,28,2011.0,488,0.18
4921,11077,20,2012.0,456,0.14
4922,6675,4,2009.0,138,0.22
4923,6280,26,2011.0,359,0.19
4924,11306,4,2005.0,359,0.34
4925,2671,28,2010.0,138,0.18
4926,1562,2,2011.0,525,0.25
4927,9539,26,2011.0,347,0.0
4928,201,13,2005.0,323,0.0
4929,8189,29,2003.0,138,0.29
4930,5365,17,2015.0,456,0.3
4931,5449,6,2004.0,138,0.28
4932,283,10,1999.0,17,0.36
4933,1759,10,2000.0,359,0.0
4934,2871,10,1998.0,17,0.31
4935,711,10,1999.0,4,0.31
4936,7975,17,,545,0.18
4937,1401,7,2005.0,359,0.23
4938,1933,13,2009.0,525,0.0
4939,4512,16,2003.0,456,0.19
4940,1881,26,2008.0,21,0.36
4941,4845,16,2000.0,525,0.16
4942,912,16,2002.0,137,0.19
4943,8439,26,2010.0,549,0.37
4944,8745,27,2012.0,21,0.23
4945,4708,27,2012.0,525,0.22
4946,9310,23,1991.0,225,0.0
4947,1186,16,2005.0,21,0.19
4948,5624,17,2006.0,21,0.33
4949,8990,4,2009.0,488,0.24
4950,6140,17,2008.0,85,0.07
4951,4315,26,2008.0,525,0.34
4952,1394,16,2003.0,525,0.19
4953,10201,17,2013.0,138,0.16
4954,3077,23,1992.0,492,0.0
4955,3060,28,2013.0,160,0.22
4956,3348,5,2001.0,63,0.0
4957,9803,26,2007.0,525,0.35
4958,5454,2,2011.0,138,0.36
4959,10060,6,2005.0,138,0.28
4960,4273,16,2006.0,545,0.19
4961,5364,17,2014.0,457,0.35
4962,9307,23,1994.0,347,0.0
4963,546,16,2002.0,85,0.19
4964,10295,29,2005.0,525,0.29
4965,4687,4,2009.0,57,0.26
4966,4162,26,2009.0,6,0.36
4967,10194,16,2007.0,138,0.19
4968,4794,16,2008.0,275,0.19
4969,232,0,1981.0,116,0.36
4970,10258,15,1999.0,275,0.0
4971,8282,2,2011.0,500,0.12
4972,10337,28,2006.0,137,0.27
4973,4274,4,2009.0,21,0.2
4974,1869,26,2009.0,367,0.0
4975,3956,6,2003.0,138,0.28
4976,4480,4,2007.0,525,0.38
4977,8225,18,2015.0,120,0.13
4978,2842,16,2003.0,488,0.19
4979,6909,2,2013.0,347,0.05
4980,7208,4,2008.0,446,0.16
4981,10506,15,1996.0,139,0.21
4982,10777,17,2009.0,446,0.09
4983,9420,23,1991.0,359,0.0
4984,8525,16,2003.0,193,0.07
4985,10915,5,1998.0,359,0.0
4986,8290,15,1997.0,177,0.21
4987,2511,20,2013.0,362,0.16
4988,607,15,1998.0,225,0.0
4989,4320,4,2009.0,525,0.24
4990,2683,29,2004.0,446,0.29
4991,5265,16,2007.0,549,0.19
4992,1187,26,2008.0,23,0.36
4993,3304,26,2009.0,430,0.17
4994,8154,16,2007.0,347,0.0
4995,671,27,2012.0,549,0.17
4996,2217,17,2008.0,126,0.27
4997,7132,26,2009.0,398,0.0
4998,3620,20,2015.0,347,0.0
4999,3547,17,2010.0,70,0.15
5000,9775,6,2005.0,254,0.27
5001,6605,19,2009.0,347,0.13
5002,6469,16,2001.0,456,0.19
5003,10551,7,2002.0,17,0.3
5004,2076,28,2015.0,21,0.22
5005,9603,4,2007.0,53,0.07
5006,5990,16,2002.0,347,0.0
5007,4272,6,2002.0,525,0.27
5008,8387,16,2008.0,446,0.1
5009,4020,16,2002.0,446,0.19
5010,8729,17,2007.0,138,0.29
5011,8515,21,1995.0,55,0.0
5012,7761,2,2011.0,525,0.11
5013,6416,17,2007.0,138,0.35
5014,5612,7,2005.0,138,0.3
5015,6498,17,2014.0,138,0.21
5016,2684,15,1994.0,456,0.11
5017,3285,30,2016.0,323,0.15
5018,6996,26,2009.0,91,0.12
5019,6784,15,1998.0,137,0.21
5020,8158,15,2000.0,347,0.0
5021,1023,16,2005.0,488,0.19
5022,3233,16,2004.0,142,0.19
5023,7224,2,2013.0,85,0.0
5024,8189,7,2003.0,138,0.29
5025,6420,16,2010.0,138,0.19
5026,9588,18,2015.0,347,0.16
5027,5210,6,2004.0,126,0.27
5028,5834,2,2012.0,275,0.15
5029,7948,16,2003.0,53,0.19
5030,2755,4,2006.0,359,0.31
5031,6344,17,2006.0,494,0.3
5032,5983,15,1996.0,347,0.0
5033,3722,16,2002.0,144,0.07
5034,8654,16,2000.0,275,0.19
5035,3131,5,1991.0,466,0.0
5036,10777,26,2009.0,446,0.13
5037,2349,16,2008.0,494,0.19
5038,9892,16,2008.0,446,0.32
5039,5802,16,2008.0,138,0.21
5040,1181,26,2011.0,21,0.34
5041,2675,17,2010.0,138,0.16
5042,4410,19,2010.0,446,0.18
5043,2114,26,2009.0,91,0.11
5044,10264,21,1996.0,275,0.0
5045,5709,15,1999.0,456,0.21
5046,3798,4,2009.0,21,0.13
5047,4221,29,2002.0,246,0.28
5048,5407,16,2007.0,488,0.32
5049,8028,15,1998.0,177,0.21
5050,1810,23,1995.0,63,0.0
5051,10194,19,2007.0,138,0.14
5052,7328,7,2003.0,359,0.24
5053,9536,19,2011.0,347,0.0
5054,2824,2,2012.0,55,0.12
5055,6135,15,2000.0,456,0.21
5056,6409,15,1999.0,9,0.21
5057,8345,27,2012.0,549,0.26
5058,2926,17,2016.0,138,0.02
5059,8227,13,2011.0,488,0.16
5060,4704,18,2014.0,525,0.19
5061,5429,16,2008.0,21,0.12
5062,11426,26,2010.0,21,0.32
5063,3927,0,,53,0.35
5064,7176,4,2008.0,525,0.35
5065,3735,26,2010.0,292,0.22
5066,3723,0,1982.0,53,0.35
5067,6069,4,2010.0,21,0.35
5068,10431,20,2013.0,500,0.05
5069,2876,16,2004.0,456,0.18
5070,1853,29,2005.0,275,0.28
5071,5988,17,2014.0,347,0.0
5072,10841,16,2010.0,488,0.24
5073,6671,13,2010.0,138,0.12
5074,9956,4,2006.0,545,0.34
5075,7510,2,2011.0,275,0.11
5076,8522,2,2011.0,193,0.28
5077,2418,4,2009.0,347,0.13
5078,5613,26,2009.0,488,0.31
5079,9870,17,2011.0,446,0.15
5080,9844,19,,446,0.11
5081,3954,7,2004.0,138,0.29
5082,7637,28,2005.0,21,0.32
5083,7175,4,2008.0,525,0.35
5084,8817,0,1986.0,53,0.35
5085,7593,4,2008.0,525,0.35
5086,9305,16,2006.0,53,0.09
5087,7109,4,2009.0,488,0.35
5088,2705,27,2012.0,525,0.21
5089,263,17,2014.0,446,0.12
5090,6600,4,2008.0,493,0.19
5091,8138,17,2009.0,275,0.13
5092,9958,4,2007.0,545,0.32
5093,10249,15,1997.0,466,0.0
5094,2138,4,2010.0,443,0.35
5095,10509,28,2009.0,138,0.12
5096,10195,16,2008.0,138,0.16
5097,10623,7,2005.0,21,0.29
5098,5205,18,2016.0,465,0.14
5099,4950,28,2007.0,323,0.18
5100,6358,29,2002.0,323,0.28
5101,9753,26,2007.0,494,0.34
5102,5512,28,2006.0,462,0.34
5103,4895,15,1994.0,456,0.08
5104,7180,16,2006.0,525,0.18
5105,5933,26,2009.0,137,0.17
5106,10325,13,2016.0,525,0.2
5107,7205,19,2011.0,446,0.0
5108,4038,4,2008.0,525,0.34
5109,5098,30,2015.0,549,0.21
5110,6098,7,2002.0,488,0.29
5111,7839,16,2003.0,348,0.18
5112,1190,16,2004.0,21,0.18
5113,7479,19,2010.0,525,0.09
5114,7722,16,2006.0,325,0.18
5115,4084,16,2002.0,4,0.18
5116,5438,19,2010.0,138,0.35
5117,9314,23,1994.0,225,0.0
5118,7073,21,1995.0,446,0.0
5119,10199,26,2011.0,138,0.21
5120,7693,13,2011.0,66,0.14
5121,8958,16,2007.0,21,0.31
5122,11283,15,1998.0,456,0.0
5123,2614,28,2011.0,465,0.21
5124,4672,19,2007.0,488,0.06
5125,7817,26,2009.0,122,0.35
5126,3384,10,2000.0,87,0.0
5127,10552,10,1999.0,17,0.3
5128,8331,10,2000.0,488,0.3
5129,2520,0,1981.0,237,0.35
5130,1757,7,2004.0,359,0.29
5131,2940,19,2012.0,138,0.05
5132,1575,17,2009.0,138,0.14
5133,3953,19,2007.0,138,0.1
5134,5713,13,2008.0,446,0.0
5135,7037,7,2002.0,359,0.28
5136,5043,4,2007.0,347,0.0
5137,632,6,2003.0,272,0.26
5138,824,17,2009.0,85,0.12
5139,10884,28,2009.0,549,0.17
5140,8762,6,2003.0,465,0.0
5141,2197,18,2015.0,66,0.11
5142,5624,19,2006.0,21,0.33
5143,6484,19,2005.0,138,0.34
5144,9380,23,1994.0,63,0.0
5145,2951,16,2006.0,138,0.17
5146,993,10,1999.0,275,0.37
5147,10159,2,2014.0,465,0.13
5148,10478,4,2005.0,359,0.3
5149,8510,23,1994.0,55,0.0
5150,11255,16,2006.0,347,0.09
5151,1093,26,2008.0,182,0.34
5152,8633,13,2014.0,494,0.11
5153,6680,13,2011.0,138,0.09
5154,10759,3,1998.0,446,0.0
5155,10459,17,2011.0,21,0.11
5156,5934,5,1997.0,13,0.0
5157,8746,18,2013.0,21,0.2
5158,5092,20,2012.0,549,0.17
5159,7996,18,2015.0,213,0.25
5160,5156,13,2009.0,534,0.0
5161,10064,16,2007.0,138,0.3
5162,6415,19,2006.0,138,0.34
5163,9780,26,2008.0,126,0.31
5164,6381,29,,138,0.31
5165,2563,4,2009.0,21,0.25
5166,6245,4,2007.0,53,0.33
5167,3668,7,2004.0,138,0.28
5168,11416,23,1994.0,311,0.0
5169,2436,16,2008.0,347,0.08
5170,6838,21,1996.0,140,0.0
5171,10305,28,2010.0,525,0.24
5172,2703,16,2001.0,275,0.18
5173,760,4,,530,0.32
5174,7880,18,2016.0,85,0.09
5175,9311,23,1994.0,225,0.0
5176,11384,23,1993.0,347,0.0
5177,4754,16,2002.0,87,0.0
5178,4085,16,2003.0,4,0.18
5179,7990,16,2005.0,545,0.18
5180,6300,16,2005.0,325,0.18
5181,6901,4,2010.0,347,0.0
5182,10710,19,2006.0,465,0.17
5183,10195,19,2008.0,138,0.07
5184,5856,28,2013.0,120,0.17
5185,10201,28,2013.0,138,0.21
5186,5257,19,2008.0,456,0.21
5187,6079,16,2001.0,500,0.11
5188,9896,16,2005.0,488,0.18
5189,8960,28,2010.0,21,0.24
5190,863,28,2009.0,381,0.21
5191,5676,15,1997.0,21,0.2
5192,2712,17,2013.0,109,0.04
5193,3909,6,2002.0,359,0.26
5194,6882,16,2001.0,456,0.14
5195,7461,26,2009.0,525,0.33
5196,6003,15,1997.0,347,0.0
5197,1746,6,,530,0.26
5198,10516,28,,265,0.2
5199,8946,4,2008.0,549,0.29
5200,6507,26,2009.0,494,0.33
5201,492,27,2012.0,525,0.19
5202,4982,23,1997.0,359,0.0
5203,795,15,1997.0,468,0.2
5204,6468,16,2000.0,456,0.18
5205,6343,29,2005.0,494,0.27
5206,4692,11,1993.0,372,0.25
5207,6290,10,1997.0,275,0.07
5208,9730,10,1997.0,359,0.29
5209,8202,10,2000.0,488,0.29
5210,8422,20,2013.0,299,0.13
5211,6843,26,2008.0,568,0.33
5212,11185,15,2001.0,21,0.2
5213,3803,17,2009.0,21,0.2
5214,8474,6,2001.0,21,0.26
5215,117,26,2008.0,66,0.33
5216,5674,29,2004.0,323,0.27
5217,5889,13,2014.0,549,0.12
5218,3903,6,2002.0,258,0.0
5219,1041,23,1994.0,279,0.0
5220,1226,27,2013.0,21,0.23
5221,5113,15,1999.0,277,0.2
5222,6335,26,2011.0,494,0.3
5223,9651,26,2009.0,525,0.33
5224,4926,28,2011.0,323,0.27
5225,2696,29,2003.0,446,0.27
5226,129,4,2007.0,121,0.33
5227,6636,16,2005.0,53,0.0
5228,4705,28,2015.0,525,0.23
5229,11204,4,2007.0,488,0.07
5230,7728,16,2004.0,566,0.18
5231,4436,16,2004.0,446,0.0
5232,1908,17,2010.0,85,0.18
5233,4487,17,2012.0,21,0.11
5234,1806,19,2012.0,347,0.0
5235,10826,26,2011.0,488,0.24
5236,2270,16,2003.0,494,0.18
5237,403,16,2003.0,456,0.18
5238,1844,15,2000.0,275,0.0
5239,8127,17,2008.0,446,0.0
5240,10574,26,2009.0,330,0.0
5241,9375,6,2001.0,63,0.0
5242,10332,13,,465,0.06
5243,1408,26,2007.0,566,0.33
5244,1586,13,2013.0,488,0.06
5245,2016,17,2013.0,516,0.19
5246,10961,26,2011.0,367,0.0
5247,999,15,1995.0,353,0.0
5248,3342,0,1981.0,305,0.33
5249,1874,26,2010.0,275,0.29
5250,3948,29,2002.0,138,0.27
5251,2675,28,2010.0,138,0.23
5252,10390,19,2011.0,347,0.0
5253,8906,15,1998.0,17,0.2
5254,3491,23,1994.0,275,0.0
5255,6033,17,2008.0,138,0.25
5256,5766,4,2010.0,85,0.21
5257,418,16,2001.0,325,0.17
5258,3398,19,2009.0,138,0.24
5259,6507,16,2009.0,494,0.17
5260,3261,19,2009.0,446,0.0
5261,4437,3,1999.0,446,0.0
5262,11096,4,2008.0,494,0.33
5263,3276,15,1997.0,413,0.06
5264,8607,29,2001.0,486,0.25
5265,1166,4,2009.0,525,0.16
5266,8179,19,2007.0,456,0.32
5267,862,15,1998.0,456,0.2
5268,10477,26,2006.0,359,0.28
5269,577,6,2005.0,53,0.25
5270,1905,30,2016.0,347,0.23
5271,1196,16,2005.0,566,0.17
5272,6750,7,2005.0,488,0.27
5273,9247,16,2006.0,275,0.08
5274,7231,5,1996.0,359,0.0
5275,7848,17,2013.0,85,0.1
5276,681,26,2007.0,359,0.22
5277,6984,16,2004.0,198,0.17
5278,8992,26,2010.0,488,0.25
5279,8431,2,2013.0,347,0.0
5280,10721,17,2010.0,446,0.09
5281,6014,16,2003.0,224,0.0
5282,5933,17,2009.0,137,0.14
5283,9664,28,2012.0,347,0.19
5284,677,16,2003.0,525,0.17
5285,2268,6,2002.0,21,0.25
5286,1185,29,2003.0,566,0.26
5287,9700,28,2009.0,549,0.13
5288,4582,16,2006.0,275,0.0
5289,3296,2,2014.0,359,0.08
5290,9047,27,2016.0,359,0.16
5291,5751,23,1995.0,279,0.04
5292,5933,4,2009.0,137,0.17
5293,9221,23,1993.0,359,0.0
5294,922,16,2001.0,542,0.15
5295,10832,16,2003.0,488,0.17
5296,7140,15,2000.0,55,0.03
5297,9097,6,2003.0,488,0.25
5298,6900,4,2011.0,347,0.0
5299,7028,17,2011.0,347,0.2
5300,2009,26,2010.0,275,0.31
5301,8670,4,2008.0,138,0.3
5302,3934,26,2009.0,126,0.13
5303,340,26,2013.0,21,0.21
5304,2425,26,,577,0.15
5305,5761,4,2007.0,85,0.23
5306,4588,10,2000.0,275,0.0
5307,8798,17,2013.0,88,0.05
5308,7688,17,2010.0,525,0.11
5309,3950,26,2011.0,138,0.18
5310,9442,28,2010.0,465,0.23
5311,7881,16,2003.0,85,0.17
5312,6664,7,2006.0,138,0.27
5313,9744,6,2003.0,488,0.25
5314,8987,4,2005.0,488,0.32
5315,9820,16,2004.0,488,0.17
5316,8202,15,2000.0,488,0.19
5317,11247,29,2003.0,323,0.26
5318,10831,28,2011.0,488,0.18
5319,10054,17,2010.0,456,0.13
5320,1550,16,2007.0,494,0.17
5321,3800,16,2009.0,21,0.17
5322,3777,16,2002.0,441,0.09
5323,6140,28,2008.0,85,0.11
5324,11335,19,2010.0,275,0.13
5325,2789,17,2008.0,21,0.23
5326,10310,16,2005.0,525,0.17
5327,3346,15,2001.0,347,0.0
5328,10116,16,2008.0,77,0.17
5329,211,16,2002.0,17,0.17
5330,4789,16,2003.0,275,0.17
5331,6482,7,2004.0,138,0.27
5332,4041,4,2008.0,365,0.32
5333,5809,16,2003.0,545,0.17
5334,3062,18,2015.0,273,0.1
5335,4604,16,2000.0,275,0.0
5336,7717,15,1998.0,10,0.19
5337,2836,16,2000.0,525,0.1
5338,2008,28,2007.0,138,0.3
5339,5327,15,1999.0,263,0.19
5340,9178,21,1996.0,85,0.0
5341,8100,16,2002.0,488,0.17
5342,2202,4,2010.0,126,0.18
5343,5356,19,2006.0,456,0.32
5344,2918,17,2012.0,91,0.06
5345,6990,7,2006.0,21,0.27
5346,6606,19,2011.0,347,0.09
5347,4705,18,2015.0,525,0.16
5348,1383,16,2005.0,198,0.17
5349,7266,4,2007.0,126,0.3
5350,10579,28,2008.0,138,0.08
5351,5079,15,1998.0,456,0.0
5352,9226,4,2009.0,525,0.32
5353,7947,6,2005.0,566,0.25
5354,8156,19,2011.0,347,0.0
5355,5112,19,2011.0,126,0.11
5356,10141,6,2002.0,488,0.25
5357,4089,16,2008.0,126,0.17
5358,2639,16,2006.0,500,0.11
5359,8892,3,1999.0,347,0.0
5360,11068,15,1999.0,413,0.19
5361,2820,4,2007.0,359,0.2
5362,1590,17,2007.0,488,0.13
5363,1485,6,2004.0,359,0.1
5364,8749,30,2014.0,21,0.25
5365,552,4,2007.0,488,0.31
5366,2895,28,2006.0,545,0.28
5367,9670,28,2006.0,323,0.27
5368,3321,0,1980.0,21,0.32
5369,2572,6,2002.0,53,0.25
5370,6080,16,2003.0,500,0.08
5371,4410,4,2010.0,446,0.15
5372,1406,26,2010.0,88,0.15
5373,10211,16,2004.0,126,0.17
5374,4413,21,1995.0,446,0.0
5375,3950,28,2011.0,138,0.19
5376,6158,16,2009.0,456,0.07
5377,9820,6,2004.0,488,0.25
5378,7690,4,2010.0,55,0.24
5379,5616,15,1997.0,542,0.19
5380,9297,16,2000.0,17,0.17
5381,4140,29,2004.0,137,0.26
5382,10187,16,2001.0,137,0.17
5383,262,0,1982.0,228,0.32
5384,3362,0,1983.0,21,0.32
5385,5110,28,2016.0,549,0.17
5386,4766,28,2005.0,323,0.28
5387,7437,26,2011.0,347,0.29
5388,10834,7,2005.0,488,0.26
5389,2643,17,2009.0,500,0.14
5390,10131,29,2004.0,138,0.22
5391,3036,0,1981.0,2,0.32
5392,9746,26,2011.0,525,0.13
5393,756,26,2007.0,21,0.31
5394,8645,17,2012.0,275,0.15
5395,6756,21,1995.0,542,0.0
5396,6873,10,1998.0,177,0.27
5397,626,0,1982.0,2,0.32
5398,3952,17,2009.0,138,0.15
5399,10303,2,2011.0,525,0.22
5400,573,15,1998.0,13,0.19
5401,5407,26,2008.0,488,0.29
5402,1280,0,1981.0,94,0.32
5403,3259,19,2007.0,446,0.0
5404,5181,16,2004.0,545,0.17
